213) Дата производства;122) Режим УО;РВСВ_0;РВСВ_1;РВСВ_2;РВСВ_3;РВСН_0;РВСН_1;РВСН_2;РВСН_3;РВЛВ_0;РВЛВ_1;РВЛВ_2;РВЛВ_3;РВЛВ_4;РВЛВ_5;РВЛВ_6;РВЛВ_7;РВЛВ_8;РВЛВ_9;РВЛВ_10;РВЛВ_12;РВЛВ_13;РВЛН_0;РВЛН_1;РВЛН_2;РВЛН_3;РВЛН_4;РВЛН_5;РВЛН_6;РВЛН_7;РВЛН_8;РВЛН_9;РВЛН_10;РВЛН_11;РВЛН_12;РВЛН_13;РВЛН_14
2020-07-10 23:10:05;Ламинарное и спрейерное;0.0;537.9284;0.0;537.9284;0.0;1076.991;0.0;1076.991;489.9193;489.9193;0.0;489.9193;489.9193;0.0;489.9193;489.9193;0.0;489.9193;489.9193;489.9193;489.9193;1107.989;1107.989;619.9597;1107.989;1107.989;619.9597;1107.989;1107.989;619.9597;1107.989;1107.989;619.9597;1107.989;1107.989;0.0
2021-03-17 03:27:08;Ламинарное и спрейерное;0.0;548.8911;0.0;548.8911;0.0;1097.908;0.0;1097.908;747.9839;747.9839;0.0;747.9839;747.9839;0.0;747.9839;747.9839;0.0;747.9839;747.9839;747.9839;747.9839;1470.892;1470.892;962.9536;1470.892;1470.892;962.9536;1470.892;1470.892;962.9536;1470.892;1470.892;962.9536;1470.892;1470.892;0.0
2021-03-17 03:15:12;Ламинарное и спрейерное;0.0;547.8831;0.0;547.8831;0.0;1096.9;0.0;1096.9;722.9083;722.9083;0.0;722.9083;722.9083;0.0;722.9083;722.9083;0.0;722.9083;722.9083;722.9083;722.9083;1470.892;1470.892;962.9536;1470.892;1470.892;962.9536;1470.892;1470.892;962.9536;1470.892;1470.892;962.9536;1470.892;1470.892;0.0
2021-03-14 07:20:55;Ламинарное и спрейерное;0.0;559.9799;0.0;559.9799;0.0;1120.968;0.0;1120.968;642.8931;642.8931;0.0;642.8931;642.8931;0.0;642.8931;642.8931;0.0;642.8931;642.8931;642.8931;642.8931;1275.958;1275.958;750.0;1275.958;1275.958;750.0;1275.958;1275.958;750.0;1275.958;1275.958;750.0;1275.958;1275.958;0.0
2021-03-14 00:49:41;Ламинарное и спрейерное;0.0;559.9799;0.0;559.9799;0.0;1120.968;0.0;1120.968;642.8931;642.8931;0.0;642.8931;642.8931;0.0;642.8931;642.8931;0.0;642.8931;642.8931;642.8931;642.8931;1275.958;1275.958;750.0;1275.958;1275.958;750.0;1275.958;1275.958;750.0;1275.958;1275.958;750.0;1275.958;1275.958;0.0
2021-03-13 22:56:29;Ламинарное и спрейерное;0.0;558.9717;0.0;558.9717;0.0;1117.943;0.0;1117.943;640.877;640.877;0.0;640.877;640.877;0.0;640.877;640.877;0.0;640.877;640.877;640.877;640.877;1271.925;1271.925;748.9919;1271.925;1271.925;748.9919;1271.925;1271.925;748.9919;1271.925;1271.925;748.9919;1271.925;1271.925;0.0
2021-03-14 00:02:31;Ламинарное и спрейерное;0.0;597.9083;0.0;597.9083;0.0;1196.951;0.0;1196.951;697.9587;697.9587;0.0;697.9587;697.9587;0.0;697.9587;697.9587;0.0;697.9587;697.9587;697.9587;697.9587;1396.925;1396.925;797.8831;1396.925;1396.925;797.8831;1396.925;1396.925;797.8831;1396.925;1396.925;797.8831;1396.925;1396.925;0.0
2021-03-14 00:00:47;Ламинарное и спрейерное;0.0;607.9889;0.0;607.9889;0.0;1216.986;0.0;1216.986;699.9748;699.9748;0.0;699.9748;699.9748;0.0;699.9748;699.9748;0.0;699.9748;699.9748;699.9748;699.9748;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;0.0
2020-06-10 23:13:58;Ламинарное и спрейерное;0.0;547.8831;0.0;547.8831;0.0;1095.892;0.0;1095.892;477.9486;477.9486;0.0;477.9486;477.9486;0.0;477.9486;477.9486;0.0;477.9486;477.9486;477.9486;477.9486;1185.988;1185.988;687.878;1185.988;1185.988;687.878;1185.988;1185.988;687.878;1185.988;1185.988;687.878;1185.988;1185.988;0.0
2020-08-12 08:04:48;Ламинарное и спрейерное;0.0;593.876;0.0;593.876;0.0;1188.886;0.0;1188.886;485.8871;485.8871;0.0;485.8871;485.8871;0.0;485.8871;485.8871;0.0;485.8871;485.8871;485.8871;485.8871;1293.977;1293.977;699.9748;1293.977;1293.977;699.9748;1293.977;1293.977;699.9748;1293.977;1293.977;699.9748;1293.977;1293.977;0.0
2021-03-13 18:24:27;Ламинарное и спрейерное;0.0;595.8922;0.0;595.8922;0.0;1191.91;0.0;1191.91;679.9395;679.9395;0.0;679.9395;679.9395;0.0;679.9395;679.9395;0.0;679.9395;679.9395;679.9395;679.9395;1389.995;1389.995;795.9929;1389.995;1389.995;795.9929;1389.995;1389.995;795.9929;1389.995;1389.995;795.9929;1389.995;1389.995;0.0
2021-03-13 18:02:46;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1190.902;0.0;1190.902;679.9395;679.9395;0.0;679.9395;679.9395;0.0;679.9395;679.9395;0.0;679.9395;679.9395;679.9395;679.9395;1388.987;1388.987;795.9929;1388.987;1388.987;795.9929;1388.987;1388.987;795.9929;1388.987;1388.987;795.9929;1388.987;1388.987;0.0
2021-12-03 19:21:03;Ламинарное и спрейерное;0.0;614.9194;0.0;614.9194;0.0;1229.965;0.0;1229.965;707.9133;707.9133;0.0;707.9133;707.9133;0.0;707.9133;707.9133;0.0;707.9133;707.9133;707.9133;707.9133;1395.917;1395.917;773.9415;1395.917;1395.917;773.9415;1395.917;1395.917;773.9415;1395.917;1395.917;773.9415;1395.917;1395.917;0.0
2021-12-03 18:33:08;Ламинарное и спрейерное;0.0;607.9889;0.0;607.9889;0.0;1216.986;0.0;1216.986;699.9748;699.9748;0.0;699.9748;699.9748;0.0;699.9748;699.9748;0.0;699.9748;699.9748;699.9748;699.9748;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;0.0
2020-11-17 13:27:27;Ламинарное и спрейерное;0.0;598.9163;0.0;598.9163;0.0;1197.959;0.0;1197.959;558.9717;558.9717;0.0;558.9717;558.9717;0.0;558.9717;558.9717;0.0;558.9717;558.9717;558.9717;558.9717;1297.883;1297.883;698.9667;1297.883;1297.883;698.9667;1297.883;1297.883;698.9667;1297.883;1297.883;698.9667;1297.883;1297.883;0.0
2020-11-17 23:07:09;Ламинарное и спрейерное;0.0;591.9859;0.0;591.9859;0.0;1183.972;0.0;1183.972;552.9234;552.9234;0.0;552.9234;552.9234;0.0;552.9234;552.9234;0.0;552.9234;552.9234;552.9234;552.9234;1303.931;1303.931;712.9536;1303.931;1303.931;712.9536;1303.931;1303.931;712.9536;1303.931;1303.931;712.9536;1303.931;1303.931;0.0
2020-11-17 15:32:30;Ламинарное и спрейерное;0.0;592.994;0.0;592.994;0.0;1186.996;0.0;1186.996;533.8962;533.8962;0.0;533.8962;533.8962;0.0;533.8962;533.8962;0.0;533.8962;533.8962;533.8962;533.8962;1237.903;1237.903;644.9092;1237.903;1237.903;644.9092;1237.903;1237.903;644.9092;1237.903;1237.903;644.9092;1237.903;1237.903;0.0
2020-11-18 19:20:21;Ламинарное и спрейерное;0.0;590.9778;0.0;590.9778;0.0;1181.956;0.0;1181.956;551.9153;551.9153;0.0;551.9153;551.9153;0.0;551.9153;551.9153;0.0;551.9153;551.9153;551.9153;551.9153;1300.907;1300.907;711.9456;1300.907;1300.907;711.9456;1300.907;1300.907;711.9456;1300.907;1300.907;711.9456;1300.907;1300.907;0.0
2021-12-03 16:56:15;Ламинарное и спрейерное;0.0;607.9889;0.0;607.9889;0.0;1216.986;0.0;1216.986;699.9748;699.9748;0.0;699.9748;699.9748;0.0;699.9748;699.9748;0.0;699.9748;699.9748;699.9748;699.9748;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;766.8851;1379.914;1379.914;0.0
2021-03-14 04:27:18;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;489.9193;489.9193;0.0;489.9193;0.0;489.9193;0.0;489.9193;489.9193;489.9193;0.0;0.0;0.0;1301.915;1301.915;599.9244;1301.915;599.9244;1301.915;599.9244;1301.915;599.9244;1301.915;1301.915;0.0
2020-11-16 15:36:22;Ламинарное и спрейерное;0.0;593.876;0.0;593.876;0.0;1188.886;0.0;1188.886;524.9496;524.9496;0.0;524.9496;524.9496;0.0;524.9496;524.9496;0.0;524.9496;524.9496;524.9496;524.9496;1288.937;1288.937;694.9344;1288.937;1288.937;694.9344;1288.937;1288.937;694.9344;1288.937;1288.937;694.9344;1288.937;1288.937;0.0
2020-11-16 15:11:04;Ламинарное и спрейерное;0.0;592.994;0.0;592.994;0.0;1186.996;0.0;1186.996;523.9415;523.9415;0.0;523.9415;523.9415;0.0;523.9415;523.9415;0.0;523.9415;523.9415;523.9415;523.9415;1286.92;1286.92;693.9264;1286.92;1286.92;693.9264;1286.92;1286.92;693.9264;1286.92;1286.92;693.9264;1286.92;1286.92;0.0
2020-11-18 06:39:22;Ламинарное и спрейерное;0.0;598.9163;0.0;598.9163;0.0;1198.967;0.0;1198.967;518.9012;518.9012;0.0;518.9012;518.9012;0.0;518.9012;518.9012;0.0;518.9012;518.9012;518.9012;518.9012;1208.921;1208.921;608.9969;1208.921;1208.921;608.9969;1208.921;1208.921;608.9969;1208.921;1208.921;608.9969;1208.921;1208.921;0.0
2020-11-17 09:49:54;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;0.0
2020-11-18 03:20:21;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1190.902;0.0;1190.902;555.9476;555.9476;0.0;555.9476;555.9476;0.0;555.9476;555.9476;0.0;555.9476;555.9476;555.9476;555.9476;1310.988;1310.988;715.9778;1310.988;1310.988;715.9778;1310.988;1310.988;715.9778;1310.988;1310.988;715.9778;1310.988;1310.988;0.0
2020-11-17 09:32:16;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1200.983;0.0;1200.983;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;0.0
2020-11-17 09:16:14;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1200.983;0.0;1200.983;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;0.0
2020-11-17 09:12:36;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1200.983;0.0;1200.983;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;0.0
2021-03-13 00:42:06;Ламинарное и спрейерное;0.0;597.9083;0.0;597.9083;0.0;1195.943;0.0;1195.943;697.9587;697.9587;0.0;697.9587;697.9587;0.0;697.9587;697.9587;0.0;697.9587;697.9587;697.9587;697.9587;1395.917;1395.917;797.8831;1395.917;1395.917;797.8831;1395.917;1395.917;797.8831;1395.917;1395.917;797.8831;1395.917;1395.917;0.0
2020-11-17 09:03:06;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;0.0
2020-11-17 08:48:40;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1200.983;0.0;1200.983;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;699.9748;1300.907;1300.907;0.0
2020-11-17 11:58:13;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;0.0;559.9799;559.9799;559.9799;559.9799;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;0.0
2020-06-10 00:03:17;Ламинарное и спрейерное;0.0;545.9929;0.0;545.9929;0.0;1092.994;0.0;1092.994;481.9808;481.9808;0.0;481.9808;481.9808;0.0;481.9808;481.9808;0.0;481.9808;481.9808;481.9808;481.9808;1192.918;1192.918;695.9425;1192.918;1192.918;695.9425;1192.918;1192.918;695.9425;1192.918;1192.918;695.9425;1192.918;1192.918;0.0
2021-10-03 07:47:55;Ламинарное и спрейерное;0.0;611.8951;0.0;611.8951;0.0;1224.924;0.0;1224.924;694.9344;694.9344;0.0;694.9344;694.9344;0.0;694.9344;694.9344;0.0;694.9344;694.9344;694.9344;694.9344;1430.948;1430.948;811.996;1430.948;1430.948;811.996;1430.948;1430.948;811.996;1430.948;1430.948;811.996;1430.948;1430.948;0.0
2020-06-10 19:04:19;Ламинарное и спрейерное;0.0;550.9072;0.0;550.9072;0.0;1101.941;0.0;1101.941;480.9728;480.9728;0.0;480.9728;480.9728;0.0;480.9728;480.9728;0.0;480.9728;480.9728;480.9728;480.9728;1191.91;1191.91;690.9022;1191.91;1191.91;690.9022;1191.91;1191.91;690.9022;1191.91;1191.91;690.9022;1191.91;1191.91;0.0
2021-10-03 00:16:43;Ламинарное и спрейерное;0.0;610.8871;0.0;610.8871;0.0;1222.908;0.0;1222.908;610.8871;610.8871;0.0;610.8871;610.8871;0.0;610.8871;610.8871;0.0;610.8871;610.8871;610.8871;610.8871;1324.975;1324.975;759.9547;1324.975;1324.975;759.9547;1324.975;1324.975;759.9547;1324.975;1324.975;759.9547;1324.975;1324.975;0.0
2021-09-03 23:49:29;Ламинарное и спрейерное;0.0;606.9808;0.0;606.9808;0.0;1213.962;0.0;1213.962;606.9808;606.9808;0.0;606.9808;606.9808;0.0;606.9808;606.9808;0.0;606.9808;606.9808;606.9808;606.9808;1314.894;1314.894;755.9224;1314.894;1314.894;755.9224;1314.894;1314.894;755.9224;1314.894;1314.894;755.9224;1314.894;1314.894;0.0
2020-06-10 08:43:51;Ламинарное и спрейерное;0.0;548.8911;0.0;548.8911;0.0;1098.916;0.0;1098.916;483.997;483.997;0.0;483.997;483.997;0.0;483.997;483.997;0.0;483.997;483.997;483.997;483.997;1198.967;1198.967;698.9667;1198.967;1198.967;698.9667;1198.967;1198.967;698.9667;1198.967;1198.967;698.9667;1198.967;1198.967;0.0
2020-05-10 12:05:50;Ламинарное и спрейерное;0.0;547.8831;0.0;547.8831;0.0;1096.9;0.0;1096.9;497.9839;497.9839;0.0;497.9839;497.9839;0.0;497.9839;497.9839;0.0;497.9839;497.9839;497.9839;497.9839;1196.951;1196.951;697.9587;1196.951;1196.951;697.9587;1196.951;1196.951;697.9587;1196.951;1196.951;697.9587;1196.951;1196.951;0.0
2020-05-10 13:55:39;Ламинарное и спрейерное;0.0;548.8911;0.0;548.8911;0.0;1097.908;0.0;1097.908;498.9919;498.9919;0.0;498.9919;498.9919;0.0;498.9919;498.9919;0.0;498.9919;498.9919;498.9919;498.9919;1197.959;1197.959;698.9667;1197.959;1197.959;698.9667;1197.959;1197.959;698.9667;1197.959;1197.959;698.9667;1197.959;1197.959;0.0
2020-05-10 15:22:40;Ламинарное и спрейерное;0.0;548.8911;0.0;548.8911;0.0;1097.908;0.0;1097.908;498.9919;498.9919;0.0;498.9919;498.9919;0.0;498.9919;498.9919;0.0;498.9919;498.9919;498.9919;498.9919;1197.959;1197.959;698.9667;1197.959;1197.959;698.9667;1197.959;1197.959;698.9667;1197.959;1197.959;698.9667;1197.959;1197.959;0.0
2021-09-03 00:27:06;Ламинарное и спрейерное;0.0;588.9617;0.0;588.9617;0.0;1177.923;0.0;1177.923;636.9708;636.9708;0.0;636.9708;636.9708;0.0;636.9708;636.9708;0.0;636.9708;636.9708;636.9708;636.9708;1348.916;1348.916;763.9869;1348.916;1348.916;763.9869;1348.916;1348.916;763.9869;1348.916;1348.916;763.9869;1348.916;1348.916;0.0
2021-04-03 10:04:29;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;666.9607;666.9607;0.0;666.9607;0.0;666.9607;0.0;666.9607;666.9607;666.9607;0.0;0.0;0.0;1423.891;1423.891;720.8922;1423.891;720.8922;1423.891;720.8922;1423.891;720.8922;1423.891;1423.891;0.0
2021-04-03 10:02:25;Ламинарное;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;648.9415;648.9415;0.0;648.9415;0.0;648.9415;0.0;648.9415;648.9415;648.9415;0.0;0.0;0.0;1379.914;1379.914;672.8831;1379.914;672.8831;1379.914;672.8831;1379.914;672.8831;1379.914;1379.914;0.0
2021-03-03 21:10:29;Ламинарное и спрейерное;0.0;602.9486;0.0;602.9486;0.0;1205.897;0.0;1205.897;627.8982;627.8982;0.0;627.8982;627.8982;0.0;627.8982;627.8982;0.0;627.8982;627.8982;627.8982;627.8982;1356.981;1356.981;752.8982;1356.981;1356.981;752.8982;1356.981;1356.981;752.8982;1356.981;1356.981;752.8982;1356.981;1356.981;0.0
2021-01-03 17:18:58;Ламинарное и спрейерное;0.0;601.9405;0.0;601.9405;0.0;1203.881;0.0;1203.881;626.8901;626.8901;0.0;626.8901;626.8901;0.0;626.8901;626.8901;0.0;626.8901;626.8901;626.8901;626.8901;1379.914;1379.914;776.9657;1379.914;1379.914;776.9657;1379.914;1379.914;776.9657;1379.914;1379.914;776.9657;1379.914;1379.914;0.0
2020-11-16 05:33:03;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1189.894;0.0;1189.894;554.9395;554.9395;0.0;554.9395;554.9395;0.0;554.9395;554.9395;0.0;554.9395;554.9395;554.9395;554.9395;1368.952;1368.952;784.9042;1368.952;1368.952;784.9042;1368.952;1368.952;784.9042;1368.952;1368.952;784.9042;1368.952;1368.952;0.0
2020-11-16 09:33:30;Ламинарное и спрейерное;0.0;595.8922;0.0;595.8922;0.0;1192.918;0.0;1192.918;526.9657;526.9657;0.0;526.9657;526.9657;0.0;526.9657;526.9657;0.0;526.9657;526.9657;526.9657;526.9657;1292.969;1292.969;696.9506;1292.969;1292.969;696.9506;1292.969;1292.969;696.9506;1292.969;1292.969;696.9506;1292.969;1292.969;0.0
2020-11-16 03:54:21;Ламинарное и спрейерное;0.0;593.876;0.0;593.876;0.0;1188.886;0.0;1188.886;554.9395;554.9395;0.0;554.9395;554.9395;0.0;554.9395;554.9395;0.0;554.9395;554.9395;554.9395;554.9395;1367.943;1367.943;784.9042;1367.943;1367.943;784.9042;1367.943;1367.943;784.9042;1367.943;1367.943;784.9042;1367.943;1367.943;0.0
2020-10-15 17:40:25;Ламинарное и спрейерное;0.0;549.8992;0.0;549.8992;0.0;1100.932;0.0;1100.932;479.9647;479.9647;0.0;479.9647;479.9647;0.0;479.9647;479.9647;0.0;479.9647;479.9647;479.9647;479.9647;1201.991;1201.991;699.9748;1201.991;1201.991;699.9748;1201.991;1201.991;699.9748;1201.991;1201.991;699.9748;1201.991;1201.991;0.0
2021-03-03 19:27:55;Ламинарное и спрейерное;0.0;600.9324;0.0;600.9324;0.0;1202.999;0.0;1202.999;651.9657;651.9657;0.0;651.9657;651.9657;0.0;651.9657;651.9657;0.0;651.9657;651.9657;651.9657;651.9657;1303.931;1303.931;700.9828;1303.931;1303.931;700.9828;1303.931;1303.931;700.9828;1303.931;1303.931;700.9828;1303.931;1303.931;0.0
2021-02-28 04:35:48;Ламинарное и спрейерное;0.0;602.9486;0.0;602.9486;0.0;1205.897;0.0;1205.897;687.878;687.878;0.0;687.878;687.878;0.0;687.878;687.878;0.0;687.878;687.878;687.878;687.878;1401.966;1401.966;796.875;1401.966;1401.966;796.875;1401.966;1401.966;796.875;1401.966;1401.966;796.875;1401.966;1401.966;0.0
2021-02-28 03:47:55;Ламинарное и спрейерное;0.0;598.9163;0.0;598.9163;0.0;1198.967;0.0;1198.967;673.8911;673.8911;0.0;673.8911;673.8911;0.0;673.8911;673.8911;0.0;673.8911;673.8911;673.8911;673.8911;1373.992;1373.992;773.9415;1373.992;1373.992;773.9415;1373.992;1373.992;773.9415;1373.992;1373.992;773.9415;1373.992;1373.992;0.0
2021-02-27 21:42:11;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;599.9244;599.9244;0.0;599.9244;599.9244;0.0;599.9244;599.9244;0.0;599.9244;599.9244;599.9244;599.9244;1375.0;1375.0;774.9496;1375.0;1375.0;774.9496;1375.0;1375.0;774.9496;1375.0;1375.0;774.9496;1375.0;1375.0;0.0
2021-02-27 19:42:10;Ламинарное и спрейерное;0.0;602.9486;0.0;602.9486;0.0;1206.905;0.0;1206.905;577.999;577.999;0.0;577.999;577.999;0.0;577.999;577.999;0.0;577.999;577.999;577.999;577.999;1306.956;1306.956;702.999;1306.956;1306.956;702.999;1306.956;1306.956;702.999;1306.956;1306.956;702.999;1306.956;1306.956;0.0
2020-10-16 18:51:02;Ламинарное и спрейерное;0.0;576.9909;0.0;576.9909;0.0;1204.889;0.0;1204.889;576.9909;576.9909;0.0;576.9909;576.9909;0.0;576.9909;576.9909;0.0;576.9909;576.9909;576.9909;576.9909;1355.973;1355.973;751.8901;1355.973;1355.973;751.8901;1355.973;1355.973;751.8901;1355.973;1355.973;751.8901;1355.973;1355.973;0.0
2020-10-16 19:11:15;Ламинарное и спрейерное;0.0;577.999;0.0;577.999;0.0;1205.897;0.0;1205.897;577.999;577.999;0.0;577.999;577.999;0.0;577.999;577.999;0.0;577.999;577.999;577.999;577.999;1356.981;1356.981;752.8982;1356.981;1356.981;752.8982;1356.981;1356.981;752.8982;1356.981;1356.981;752.8982;1356.981;1356.981;0.0
2020-10-15 23:58:59;Ламинарное и спрейерное;0.0;549.8992;0.0;549.8992;0.0;1099.924;0.0;1099.924;524.9496;524.9496;0.0;524.9496;524.9496;0.0;524.9496;524.9496;0.0;524.9496;524.9496;524.9496;524.9496;1199.975;1199.975;599.9244;1199.975;1199.975;599.9244;1199.975;1199.975;599.9244;1199.975;1199.975;599.9244;1199.975;1199.975;0.0
2021-02-25 04:34:32;Ламинарное и спрейерное;0.0;601.9405;0.0;601.9405;0.0;1204.889;0.0;1204.889;727.9486;727.9486;0.0;727.9486;727.9486;0.0;727.9486;727.9486;0.0;727.9486;727.9486;727.9486;727.9486;1556.956;1556.956;951.9909;1556.956;1556.956;951.9909;1556.956;1556.956;951.9909;1556.956;1556.956;951.9909;1556.956;1556.956;0.0
2021-02-23 10:39:38;Ламинарное и спрейерное;0.0;590.9778;0.0;590.9778;0.0;1181.956;0.0;1181.956;487.9032;487.9032;0.0;487.9032;487.9032;0.0;487.9032;487.9032;0.0;487.9032;487.9032;487.9032;487.9032;1252.898;1252.898;662.9284;1252.898;1252.898;662.9284;1252.898;1252.898;662.9284;1252.898;1252.898;662.9284;1252.898;1252.898;0.0
2020-10-14 23:14:37;Ламинарное и спрейерное;0.0;547.8831;0.0;547.8831;0.0;1096.9;0.0;1096.9;472.9083;472.9083;0.0;472.9083;472.9083;0.0;472.9083;472.9083;0.0;472.9083;472.9083;472.9083;472.9083;1121.976;1121.976;523.9415;1121.976;1121.976;523.9415;1121.976;1121.976;523.9415;1121.976;1121.976;523.9415;1121.976;1121.976;0.0
2020-10-15 11:51:38;Ламинарное и спрейерное;0.0;549.8992;0.0;549.8992;0.0;1099.924;0.0;1099.924;479.9647;479.9647;0.0;479.9647;479.9647;0.0;479.9647;479.9647;0.0;479.9647;479.9647;479.9647;479.9647;1199.975;1199.975;699.9748;1199.975;1199.975;699.9748;1199.975;1199.975;699.9748;1199.975;1199.975;699.9748;1199.975;1199.975;0.0
2021-02-23 21:00:31;Ламинарное и спрейерное;0.0;599.9244;0.0;599.9244;0.0;1199.975;0.0;1199.975;500.0;500.0;0.0;500.0;500.0;0.0;500.0;500.0;0.0;500.0;500.0;500.0;500.0;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;699.9748;1299.899;1299.899;0.0
2021-02-23 20:40:45;Ламинарное и спрейерное;0.0;591.9859;0.0;591.9859;0.0;1184.98;0.0;1184.98;493.9516;493.9516;0.0;493.9516;493.9516;0.0;493.9516;493.9516;0.0;493.9516;493.9516;493.9516;493.9516;1265.877;1265.877;673.8911;1265.877;1265.877;673.8911;1265.877;1265.877;673.8911;1265.877;1265.877;673.8911;1265.877;1265.877;0.0
2021-02-24 06:24:39;Ламинарное и спрейерное;0.0;612.9032;0.0;612.9032;0.0;1226.941;0.0;1226.941;648.9415;648.9415;0.0;648.9415;648.9415;0.0;648.9415;648.9415;0.0;648.9415;648.9415;648.9415;648.9415;1364.919;1364.919;745.9677;1364.919;1364.919;745.9677;1364.919;1364.919;745.9677;1364.919;1364.919;745.9677;1364.919;1364.919;0.0
2020-04-10 23:22:46;Ламинарное и спрейерное;0.0;541.9607;0.0;541.9607;0.0;1083.921;0.0;1083.921;492.9435;492.9435;0.0;492.9435;492.9435;0.0;492.9435;492.9435;0.0;492.9435;492.9435;492.9435;492.9435;1183.972;1183.972;691.9103;1183.972;1183.972;691.9103;1183.972;1183.972;691.9103;1183.972;1183.972;691.9103;1183.972;1183.972;0.0
2021-02-24 06:17:08;Ламинарное и спрейерное;0.0;612.9032;0.0;612.9032;0.0;1225.932;0.0;1225.932;637.9788;637.9788;0.0;637.9788;637.9788;0.0;637.9788;637.9788;0.0;637.9788;637.9788;637.9788;637.9788;1379.914;1379.914;760.9627;1379.914;1379.914;760.9627;1379.914;1379.914;760.9627;1379.914;1379.914;760.9627;1379.914;1379.914;0.0
2021-02-25 20:50:43;Ламинарное и спрейерное;0.0;582.9133;0.0;582.9133;0.0;1166.961;0.0;1166.961;630.9224;630.9224;0.0;630.9224;630.9224;0.0;630.9224;630.9224;0.0;630.9224;630.9224;630.9224;630.9224;1287.928;1287.928;709.9294;1287.928;1287.928;709.9294;1287.928;1287.928;709.9294;1287.928;1287.928;709.9294;1287.928;1287.928;0.0
2021-02-25 08:48:25;Ламинарное и спрейерное;0.0;594.8841;0.0;594.8841;0.0;1189.894;0.0;1189.894;791.9607;791.9607;0.0;791.9607;791.9607;0.0;791.9607;791.9607;0.0;791.9607;791.9607;791.9607;791.9607;1633.947;1633.947;1042.969;1633.947;1633.947;1042.969;1633.947;1633.947;1042.969;1633.947;1633.947;1042.969;1633.947;1633.947;0.0
